DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2002,40.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2003,25.3,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2004,29.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2005,27.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2006,21.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2007,26.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2008,27.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2009,22.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2010,30.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2011,30.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2012,30.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2013,30.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2014,30.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2015,31.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2016,31.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2017,31.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2018,32.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2019,33.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2020,28.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2021,22.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2022,21.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2023,27.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CH,2024,26.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,1999,2.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2000,3.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2001,3.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2002,3.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2003,7.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2004,9.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2005,5.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2006,6.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2007,8.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2008,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2009,8.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2010,7.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2011,7.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2012,7.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2013,7.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2014,6.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2015,6.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2016,6.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2017,6.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2018,6.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2019,5.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2020,4.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2021,9.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2022,10.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2023,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CY,2024,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2002,5.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2003,4.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2004,5.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2005,5.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2006,5.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2007,5.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2008,8.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2009,6.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2010,7.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2011,11.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2012,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2013,10.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2014,9.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2015,8.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2016,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2017,9.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2018,8.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2019,8.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2020,5.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2021,5.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2022,9.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2023,9.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,CZ,2024,10.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,1996,6.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,1997,6.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,1998,6.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,1999,6.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2000,5.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2001,5.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2002,6.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2003,6.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2004,7.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2005,8.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2006,7.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2007,8.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2008,8.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2009,8.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2010,7.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2011,7.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2012,8.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2013,7.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2014,8.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2015,8.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2016,8.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2017,8.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2018,8.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2019,8.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2020,7.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2021,7.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2022,7.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2023,7.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DE,2024,9.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1992,14.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1993,14.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1994,13.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1995,14.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1996,16.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1997,16.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1998,17.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,1999,16.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2000,17.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2001,16.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2002,15.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2003,21.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2004,22.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2005,23.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2006,24.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2007,23.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2008,24.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2009,25.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2010,26.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2011,25.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2012,25.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2013,25.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2014,26.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2015,25.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2016,23.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2017,22.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2018,19.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2019,20.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2020,16.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2021,18.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2022,23.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2023,25.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,DK,2024,26.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2002,5.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2003,6.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2004,6.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2005,7.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2006,7.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2007,7.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2008,7.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2009,7.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2010,7.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2011,7.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2012,8.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2013,9.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2014,10.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2015,9.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2016,10.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2017,10.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2018,10.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2019,10.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2020,9.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2021,10.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2022,11.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2023,11.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EA20,2024,12.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,1997,2.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,1998,4.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,1999,4.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2000,4.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2001,3.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2002,3.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2003,5.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2004,5.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2005,4.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2006,4.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2007,4.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2008,6.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2009,7.5,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2010,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2011,9.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2012,10.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2013,9.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2014,9.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2015,9.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2016,12.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2017,13.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2018,15.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2019,16.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2020,12.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2021,14.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2022,16.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2023,17.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EE,2024,17.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1992,1.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1993,1.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1994,1.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1995,1.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1996,1.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1997,1.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1998,1.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,1999,1.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2000,1.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2001,1.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2002,1.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2003,2.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2004,1.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2005,2.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2006,2.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2007,2.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2008,3.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2009,3.5,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2010,3.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2011,2.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2012,3.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2013,3.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2014,3.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2015,3.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2016,4.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2017,4.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2018,4.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2019,3.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2020,4.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2021,3.5,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2022,3.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2023,3.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,EL,2024,4.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1992,3.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1993,3.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1994,3.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1995,3.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1996,3.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1997,4.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1998,3.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,1999,4.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2000,4.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2001,4.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2002,4.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2003,4.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2004,4.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2005,9.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2006,9.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,M,Y25-64,ES,2007,9.6,,
